2016-03-31 13:36:30 INFO  Verify:23 - Element By.id: j_username is visible
2016-03-31 13:40:25 INFO  Verify:23 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Available Balance')]//parent::div//following::div//table//tbody//tr[1]//td[6]/span is visible
2016-03-31 13:40:25 WARN  Elements:198 - The text 220.54 from the element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Available Balance')]//parent::div//following::div//table//tbody//tr[1]//td[6]/span is retrieved
2016-03-31 13:40:26 INFO  Verify:23 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Available Balance')]//parent::div//following::div//table//tbody//tr[1]//td[7]/span is visible
2016-03-31 13:40:26 WARN  Elements:198 - The text 220533.99 from the element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Available Balance')]//parent::div//following::div//table//tbody//tr[1]//td[7]/span is retrieved
2016-03-31 13:40:26 INFO  Verify:23 - Element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Available Balance')]//parent::div//following::div//table//tbody//tr[1]//td[8]/span is visible
2016-03-31 13:40:26 WARN  Elements:198 - The text 220.54 from the element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Available Balance')]//parent::div//following::div//table//tbody//tr[1]//td[8]/span is retrieved
2016-03-31 13:40:26 INFO  Verify:23 - Element By.xpath: //strong[text()='Total']//parent::td//following-sibling::td[1]/span is visible
2016-03-31 13:40:26 WARN  Elements:198 - The text 220533.99 from the element By.xpath: //strong[text()='Total']//parent::td//following-sibling::td[1]/span is retrieved
2016-03-31 13:40:26 INFO  Verify:23 - Element By.xpath: //strong[text()='Total']//parent::td//following-sibling::td[2]/span is visible
2016-03-31 13:40:26 WARN  Elements:198 - The text 220.54 from the element By.xpath: //strong[text()='Total']//parent::td//following-sibling::td[2]/span is retrieved
2016-03-31 13:40:26 INFO  Verify:23 - Element By.xpath: //strong[text()='Total']//parent::td//following-sibling::td[3]/span is visible
2016-03-31 13:40:26 WARN  Elements:198 - The text 220533.99 from the element By.xpath: //strong[text()='Total']//parent::td//following-sibling::td[3]/span is retrieved
2016-03-31 13:40:26 INFO  Verify:23 - Element By.xpath: //strong[text()='Total']//parent::td//following-sibling::td[4]/span is visible
2016-03-31 13:40:26 WARN  Elements:198 - The text 220.54 from the element By.xpath: //strong[text()='Total']//parent::td//following-sibling::td[4]/span is retrieved
2016-03-31 13:40:41 INFO  Wait:23 - element By.xpath: //label[contains(normalize-space(),'Notice Charge Default')]//following-sibling::div//label[contains(text(),'Yes')]//span[@class='checked'] is present after waiting.
2016-03-31 13:40:42 INFO  Wait:23 - element By.xpath: //label[contains(normalize-space(),'Notice Charge Default')]//following-sibling::div//label[contains(text(),'Yes')]//span[@class='checked'] is present after waiting.
2016-03-31 13:40:44 INFO  Verify:35 - Element By.xpath: //label[normalize-space()='Notice Charges']//following-sibling::div/input is present in DOM
2016-03-31 13:40:44 WARN  Elements:180 - The element By.xpath: //label[normalize-space()='Notice Charges']//following-sibling::div/input has value '100' for attribute value
2016-03-31 13:40:47 INFO  Wait:23 - element By.xpath: //label[contains(normalize-space(),'Transaction Charge Default')]//following-sibling::div//label[contains(text(),'Yes')]//span[@class='checked'] is present after waiting.
2016-03-31 13:40:49 INFO  Verify:35 - Element By.xpath: //label[normalize-space()='Adhoc Charges']//following-sibling::div/input is present in DOM
2016-03-31 13:40:49 WARN  Elements:180 - The element By.xpath: //label[normalize-space()='Adhoc Charges']//following-sibling::div/input has value '100' for attribute value
2016-03-31 13:40:51 INFO  Verify:35 - Element By.xpath: //label[normalize-space()='Total Charges']//following-sibling::div/input is present in DOM
2016-03-31 13:40:51 WARN  Elements:180 - The element By.xpath: //label[normalize-space()='Total Charges']//following-sibling::div/input has value '200' for attribute value
2016-03-31 13:41:07 INFO  Verify:35 - Element By.xpath: //input[contains(@id,'grossAmount')] is present in DOM
2016-03-31 13:41:07 WARN  Elements:180 - The element By.xpath: //input[contains(@id,'grossAmount')] has value '1,000' for attribute value
2016-03-31 13:41:07 INFO  Verify:35 - Element By.xpath: //input[@id='totalChargesView'] is present in DOM
2016-03-31 13:41:07 WARN  Elements:180 - The element By.xpath: //input[@id='totalChargesView'] has value '200' for attribute value
2016-03-31 13:41:07 INFO  Verify:35 - Element By.xpath: //input[@id='exchangeAmountView'] is present in DOM
2016-03-31 13:41:07 WARN  Elements:180 - The element By.xpath: //input[@id='exchangeAmountView'] has value '800' for attribute value
2016-03-31 13:41:07 INFO  Verify:35 - Element By.xpath: //input[@id='netUnitView'] is present in DOM
2016-03-31 13:41:07 WARN  Elements:180 - The element By.xpath: //input[@id='netUnitView'] has value '1' for attribute value
2016-03-31 13:41:12 INFO  Wait:23 - element By.xpath: //label[contains(normalize-space(),'Crystalize Fee')]//following-sibling::div//label[contains(text(),'No')]//span[@class='checked'] is present after waiting.
2016-03-31 13:41:12 INFO  Wait:23 - element By.xpath: //label[contains(normalize-space(),'Cumulative Return')]//following-sibling::div//label[contains(text(),'No')]//span[@class='checked'] is present after waiting.
2016-03-31 13:41:21 WARN  Wait:27 - element By.xpath: //h4[contains(normalize-space(),'Exception')]//following-sibling::h4[contains(normalize-space(),'Override')]//preceding-sibling::div is not present after waiting 3.
2016-03-31 13:41:21 INFO  Wait:23 - element By.xpath: //h4[contains(normalize-space(),'Exception')]//following-sibling::div is present after waiting.
2016-03-31 13:41:21 INFO  Verify:23 - Element By.xpath: //h4[contains(normalize-space(),'Exception')]//following-sibling::div is visible
2016-03-31 13:41:21 INFO  Elements:31 - The xpath count of the element By.xpath: //h4[contains(normalize-space(),'Exception')]//following-sibling::div is 2
2016-03-31 13:41:21 INFO  Verify:23 - Element By.xpath: //h4[contains(normalize-space(),'Exception')]//following-sibling::div[1]/label is visible
2016-03-31 13:41:21 WARN  Elements:198 - The text 1 . Notice Period Charges Exception from the element By.xpath: //h4[contains(normalize-space(),'Exception')]//following-sibling::div[1]/label is retrieved
2016-03-31 13:41:21 INFO  Verify:23 - Element By.xpath: //h4[contains(normalize-space(),'Exception')]//following-sibling::div[2]/label is visible
2016-03-31 13:41:21 WARN  Elements:198 - The text 2 . Exchange Frequency Exception from the element By.xpath: //h4[contains(normalize-space(),'Exception')]//following-sibling::div[2]/label is retrieved
2016-03-31 13:41:32 INFO  Wait:39 - element By.xpath: //div[@class='sub-caption' and contains(normalize-space(),'Request Detail')] is visible after waiting.
2016-03-31 13:41:33 INFO  Elements:100 - The element By.xpath: //div[contains(@class, 'input-group')]/a[contains(@onclick, 'javascript:viewDocuments')] has been clicked successfully
2016-03-31 13:41:40 INFO  Elements:100 - The element By.xpath: //button[contains(@onclick, 'javascript:submit')and contains(@onclick, 'CRReviewed')] has been clicked successfully
2016-03-31 13:41:45 WARN  Wait:93 - Alert is not present after waiting 5 secs.
2016-03-31 13:41:45 INFO  Wait:39 - element By.xpath: //div[@class='alert alert-success'] is visible after waiting.
2016-03-31 13:42:07 INFO  Verify:23 - Element By.xpath: //li[@class='dropdown dropdown-user'] is visible
2016-03-31 13:42:07 INFO  Elements:17 - The Element By.xpath: //li[@class='dropdown dropdown-user'] is visible and can be used
2016-03-31 13:42:07 INFO  UserActions:24 - The mouse over operation on By.xpath: //li[@class='dropdown dropdown-user'] has been performed successfully.
2016-03-31 13:42:07 INFO  Elements:100 - The element By.xpath: //a[@href='/veda2/veda2/j_spring_security_logout'] has been clicked successfully
